3533.631092,8.05035,3397.625522,35.95
3529.071766,8.05035,3396.301281,36.07
3536.43135,8.05035,3396.740078,36.21
3536.240211,8.05035,3397.814524,35.95
3535.931558,8.05035,3396.457505,36.2
3532.241387,8.05035,3397.90591,36.0
3529.441713,8.05035,3396.573118,36.05
3529.682523,8.05035,3397.185588,36.06
3532.714559,8.05035,3397.873415,35.96
3570.737442,7.994556345,3397.560917,35.91
3551.98584,7.946062912,3396.597802,35.4
3547.074649,7.868931209,3397.019694,35.65
3554.041703,8.047414431,3396.711313,36.01
3545.875343,8.032593012,3396.662163,35.83
3565.163311,7.95739864,3397.813709,36.05
3562.392331,8.020006169,3397.022973,35.54
3545.807114,7.900356392,3397.696682,35.61
3557.903305,7.865409334,3397.329174,35.56
3569.244251,7.892044248,3397.055258,35.87
3528.142946,8.085286526,3397.723111,38.91
3527.406828,8.396841098,3396.689125,35.32
3544.145524,8.107414607,3397.251453,39.37
3548.917145,8.279587673,3396.968527,40.75
3538.412779,8.153927536,3397.672476,39.01
3514.194255,8.264491849,3397.233092,40.53
3536.386303,7.941756815,3396.493968,35.88
3551.573589,7.916402576,3397.430638,37.13
3524.116878,8.270724297,3396.604123,35.65
3539.394313,8.277331354,3396.246237,39.12
3375.267101,8.877943426,3398.568906,41.09
3378.257053,8.447967176,3396.619179,41.09
3490.545254,8.852441527,3396.013959,41.06
3487.443033,8.561288371,3397.296367,41.06
3427.764702,8.643051832,3397.814959,41.01
3370.578872,8.474398025,3396.756399,41.05
3366.767273,8.519413898,3398.840245,41.07
3420.237785,8.698378307,3398.2357,41.03
3499.543989,8.560276271,3397.628563,41.09
3419.79443,8.523503182,3396.801427,41.08
3352.180892,9.0321,3398.581152,41.2
3350.587684,9.0321,3398.646373,41.36
3358.882943,9.0321,3398.703922,41.35
3350.978211,9.0321,3398.722635,41.26
3356.518577,9.0321,3398.995099,41.43
3350.198504,9.0321,3398.999862,41.23
3359.841851,9.0321,3398.819936,41.35
3360.02557,9.0321,3398.640159,41.2
3360.133744,9.0321,3398.734611,41.16
3350.879962,9.0321,3398.666377,41.23
3349.165378,9.345068058,3398.122637,41.33
3348.482111,9.086903595,3398.843833,41.39
3347.443541,9.319975861,3398.602552,41.26
3352.486883,9.137256658,3398.378794,41.43
3348.297745,9.162495513,3398.728343,41.36
3352.313049,9.154843852,3398.840994,41.26
3348.906496,9.142672411,3398.535171,41.33
3348.129557,9.364599183,3398.975876,41.22
3352.182535,9.192009555,3398.818781,41.18
3349.340294,9.388272043,3398.468082,41.39
3371.373052,8.865471296,3398.95777,41.09
3364.998345,9.231881996,3398.103678,41.09
3379.068847,9.197348756,3398.83566,41.09
3378.72662,9.045204941,3398.435974,41.09
3358.642339,8.917217349,3398.390715,41.09
3363.232456,9.152595916,3398.910715,41.09
3354.154023,9.226586756,3398.559593,41.09
3356.833084,9.396005096,3398.809729,41.09
3374.892756,8.893370462,3398.099198,41.09
3368.309508,8.930776372,3398.394742,41.09
3372.996983,8.83575,3398.305577,41.18
3371.277664,8.83575,3398.697232,41.23
3384.470722,8.83575,3398.314746,41.17
3386.821979,8.83575,3398.28352,41.25
3374.353872,8.83575,3398.779803,41.1
3381.313252,8.83575,3398.449481,41.1
3372.729178,8.83575,3398.601467,41.22
3369.966054,8.83575,3398.31003,41.25
3382.179086,8.83575,3398.707879,41.18
3378.931583,8.83575,3398.536786,41.17
